,HRR,Total Hospital Beds,Total ICU Beds,Available Hospital Beds,Potentially Available Hospital Beds,Available ICU Beds,Potentially Available ICU Beds,Adult Population,Population 65+,Fipscode,Week,Concentration
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-03-30,93.41236252031378
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-04-06,150.54479713023474
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-04-13,139.45936217688163
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-04-20,113.18504902370648
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-04-27,138.07911889874796
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-05-04,223.3506550134326
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-05-11,280.4858977966784
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-05-18,350.4305568262876
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-05-25,395.9280899297887
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-06-01,377.6404534849046
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-06-08,456.0087581676285
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-06-15,501.22535331315686
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-06-22,439.2840319827599
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-06-29,556.239631215314
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-07-06,744.3186110480507
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-07-13,639.3918579484244
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-07-20,711.7090788937913
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-07-27,803.904923054411
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-08-03,855.8391360527547
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-08-10,608.2013354605007
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-08-17,486.68009134045366
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-08-24,505.5834195887353
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-08-31,931.7442907726708
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-09-07,1236.3533420087183
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-09-14,998.0539905221384
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-09-28,455.6042760307514
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-10-05,376.9071741266348
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-10-12,382.7410988640968
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-10-19,340.1496146539519
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-10-26,290.69050322154203
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-11-02,281.42013624246846
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-11-09,324.7211230004591
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-11-16,438.9702700322041
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-11-23,593.7569431384272
69,"Des Moines, IA","2,760",173,"1,193","1,977",76,125,"869,785","168,710",19153,2022-11-30,756.8018629162203
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-06-29,391.3808192118576
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-07-06,414.5150650256501
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-07-13,488.8916718488838
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-07-20,490.58348763788143
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-07-27,438.3191930085167
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-08-03,419.214481151339
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-08-10,348.552047120768
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-08-17,274.2259439417702
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-08-24,198.4695469465771
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-08-31,158.67240533801404
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-09-07,113.5427587397346
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-09-14,90.0384160117532
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-09-28,75.17467181790799
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-10-05,79.05155370777094
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-10-12,78.396012875216
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-10-19,77.84443736978996
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-10-26,93.06106947385918
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-11-02,150.3391973200631
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-11-09,268.89108562441595
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-11-16,394.025375389416
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-11-23,491.2753386916104
76,"El Paso, TX","2,086",274,753,"1,420",51,162,"839,182","146,112",48141,2022-11-30,577.228784721203
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-05-20,34.89376170503819
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-05-27,56.87278916294466
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-06-03,69.18729361849448
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-06-10,36.06147221369047
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-06-17,19.478863960679384
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-06-24,12.023294643759485
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-07-01,19.727855227138
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-07-08,53.46756743030567
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-07-15,59.70138955299213
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-07-22,35.055711744043435
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-07-29,48.87574652233426
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-08-05,38.865526849921785
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-08-12,30.06262377824824
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-08-19,41.8100161357011
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-08-26,55.30463043127272
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-09-02,26.325206432292333
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-09-09,10.193911659927132
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-09-16,20.80528989910331
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-09-23,33.98440527661999
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-09-30,44.51050573872093
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-10-07,74.42233219110032
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-10-14,77.09716945659757
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-10-21,114.54932527364524
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-10-28,106.38908290544389
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-11-04,147.9167551292077
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-11-11,398.7830063187849
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-11-18,698.0070944699834
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-12-02,775.8738228055599
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-12-09,1278.9708044225213
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-12-16,1711.5969906821615
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-12-23,1650.96081053564
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2020-12-30,956.3465943027816
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-01-06,652.1691892113962
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-01-13,742.8995558453897
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-01-20,598.9746561920982
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-01-27,900.807785705554
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-02-03,463.2036479232647
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-02-10,232.5334720999097
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-02-17,262.42560463400235
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-02-24,288.1482467550739
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-03-03,195.8143593168857
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-03-10,117.94987193868866
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-03-17,100.66630238006948
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-03-24,189.9083030957639
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-03-31,275.46824340478923
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-04-07,158.24385643649356
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-04-14,175.22883707468182
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-04-21,151.51338709201087
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-04-28,150.3594849683302
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-05-05,157.01156289198218
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-05-12,187.17675519182464
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-05-19,142.01090922932673
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-05-26,84.74492295432849
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-06-02,67.20952094951119
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-06-09,125.69519515722418
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-06-16,54.80416610473884
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-06-23,61.418896993498485
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-06-30,59.56227249541695
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-07-07,14.628402993836824
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-07-14,16.26502374464439
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-07-21,44.91942929000377
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-07-28,99.58258958632445
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-08-04,128.08330518122818
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-08-11,196.44961211697807
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-08-18,211.6535900839642
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-08-25,277.4774859689996
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-09-01,435.7916414730227
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-09-08,469.7352786930573
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-09-15,354.01572965288113
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-09-29,953.00525923485
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-10-06,1517.6454423544526
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-10-13,912.1207739211482
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-10-20,759.1897958486561
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-10-27,958.7014144705004
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-11-03,1591.94051731409
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-11-10,2216.4827249234527
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-11-17,1930.0411327152635
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-11-24,2183.1856220447025
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-12-01,3371.8986707673207
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-12-08,2357.9860048949927
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-12-15,1511.596197271169
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-12-22,2383.1197306732
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2021-12-29,6203.794538214114
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-01-05,3630.9119085550287
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-01-12,2445.2436510753
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-01-19,1543.311203844578
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-01-26,1284.0662916420954
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-02-02,577.7853030327741
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-02-09,318.6441834364024
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-02-16,254.6222735305221
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-02-23,336.14998848988495
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-03-02,362.0913919212099
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-03-09,175.94573923513556
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-03-16,99.96688638264396
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-03-23,40.751575512552286
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-03-30,99.42644912513522
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-04-06,272.69760999188225
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-04-13,241.05731198671404
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-04-20,313.872768000402
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-04-27,501.3354595348048
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-05-04,624.8067968727495
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-05-11,951.0175459622354
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-05-18,1134.6450410964385
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-05-25,972.8843223893928
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-06-01,923.8489570385556
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-06-08,607.727404887989
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-06-15,546.3993826794529
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-06-22,417.7559590470804
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-06-29,349.2362657122371
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-07-06,499.84882669979606
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-07-13,639.5389465988109
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-07-20,830.9321583687423
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-07-27,966.8391169094052
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-08-03,1150.9612445237285
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-08-10,1322.739062678391
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-08-17,1100.196165510432
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-08-24,894.906624204457
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-08-31,847.4432196517597
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-09-07,634.2107975510385
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-09-14,488.4592996303242
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-09-28,677.959957855859
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-10-05,1108.1698099125056
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-10-12,1241.7201445456196
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-10-19,1024.068643819665
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-10-26,823.0839938988493
80,"Erie, PA","1,904",184,706,"1,305",88,136,"561,138","130,069",42049,2022-11-02,903.55079751961
